Time,Gear,Vehicle speed km/h,Engine speed rpm,Current engine torque Nm,Actual clutch torque layer Nm,Boost pressure bar,Accelerator pedal value of the monitoring functions %,Vehicle acceleration m/s²,Exhaust pressure upstream of the turbine bar,Current speed of the turbocharger rpm,Rail pressure - actual value bar,Ambient temperature ° C,Engine temperature ° C,Transmission oil temperature ° C
1072.8430,7.00,126.00,2448.00,389.80,378.80,1.60,77.00,0.92,2.44,177310.00,1421.97,29.00,92.00,80.00
1072.8430,7.00,126.00,2448.00,389.80,378.80,1.60,73.00,0.92,2.44,177310.00,1421.97,29.00,92.00,80.00
1072.8430,7.00,126.00,2448.00,389.80,378.80,1.60,73.00,0.83,2.44,177310.00,1421.97,29.00,92.00,80.00
1072.8430,7.00,126.00,2448.00,389.80,378.80,1.60,73.00,0.83,2.45,177310.00,1421.97,29.00,92.00,80.00
1072.8430,7.00,126.00,2448.00,389.80,378.80,1.60,73.00,0.83,2.45,177657.00,1421.97,29.00,92.00,80.00
1072.8430,7.00,126.00,2448.00,389.80,378.80,1.60,73.00,0.83,2.45,177657.00,1399.17,29.00,92.00,80.00
1072.8430,7.00,126.00,2448.00,389.80,378.80,1.60,73.00,0.83,2.45,177657.00,1399.17,29.00,92.00,80.00
1072.8430,7.00,126.00,2448.00,389.80,378.80,1.60,73.00,0.83,2.45,177657.00,1399.17,29.00,92.00,80.00
1072.8430,7.00,126.00,2448.00,389.80,378.80,1.60,73.00,0.83,2.45,177657.00,1399.17,29.00,92.00,80.00
1073.5280,7.00,126.00,2448.00,389.80,378.80,1.60,73.00,0.83,2.45,177657.00,1399.17,29.00,92.00,80.00
1073.5280,7.00,128.00,2448.00,389.80,378.80,1.60,73.00,0.83,2.45,177657.00,1399.17,29.00,92.00,80.00
1073.5280,7.00,128.00,2497.00,389.80,378.80,1.60,73.00,0.83,2.45,177657.00,1399.17,29.00,92.00,80.00
1073.5280,7.00,128.00,2497.00,390.60,378.80,1.60,73.00,0.83,2.45,177657.00,1399.17,29.00,92.00,80.00
1073.5280,7.00,128.00,2497.00,390.60,379.80,1.60,73.00,0.83,2.45,177657.00,1399.17,29.00,92.00,80.00
1073.5280,7.00,128.00,2497.00,390.60,379.80,1.60,73.00,0.83,2.45,177657.00,1399.17,29.00,92.00,80.00
1073.5280,7.00,128.00,2497.00,390.60,379.80,1.60,73.00,0.83,2.45,177657.00,1399.17,29.00,92.00,80.00
1073.5280,7.00,128.00,2497.00,390.60,379.80,1.60,73.00,0.96,2.45,177657.00,1399.17,29.00,92.00,80.00
1073.5280,7.00,128.00,2497.00,390.60,379.80,1.60,73.00,0.96,2.46,177657.00,1399.17,29.00,92.00,80.00
1073.5280,7.00,128.00,2497.00,390.60,379.80,1.60,73.00,0.96,2.46,177798.00,1399.17,29.00,92.00,80.00
1073.5280,7.00,128.00,2497.00,390.60,379.80,1.60,73.00,0.96,2.46,177798.00,1415.06,29.00,92.00,80.00
1073.5280,7.00,128.00,2497.00,390.60,379.80,1.60,73.00,0.96,2.46,177798.00,1415.06,29.00,92.00,80.00
1073.5280,7.00,128.00,2497.00,390.60,379.80,1.60,73.00,0.96,2.46,177798.00,1415.06,29.00,93.00,80.00
1073.5280,7.00,128.00,2497.00,390.60,379.80,1.60,73.00,0.96,2.46,177798.00,1415.06,29.00,93.00,80.00
1074.2080,7.00,128.00,2497.00,390.60,379.80,1.60,73.00,0.96,2.46,177798.00,1415.06,29.00,93.00,80.00
1074.2080,7.00,130.00,2497.00,390.60,379.80,1.60,73.00,0.96,2.46,177798.00,1415.06,29.00,93.00,80.00
1074.2080,7.00,130.00,2538.00,390.60,379.80,1.60,73.00,0.96,2.46,177798.00,1415.06,29.00,93.00,80.00
1074.2080,7.00,130.00,2538.00,379.73,379.80,1.60,73.00,0.96,2.46,177798.00,1415.06,29.00,93.00,80.00
1074.2080,7.00,130.00,2538.00,379.73,368.70,1.60,73.00,0.96,2.46,177798.00,1415.06,29.00,93.00,80.00
1074.2080,7.00,130.00,2538.00,379.73,368.70,1.61,73.00,0.96,2.46,177798.00,1415.06,29.00,93.00,80.00
1074.2080,7.00,130.00,2538.00,379.73,368.70,1.61,66.00,0.96,2.46,177798.00,1415.06,29.00,93.00,80.00
1074.2080,7.00,130.00,2538.00,379.73,368.70,1.61,66.00,0.96,2.46,177798.00,1415.06,29.00,93.00,80.00
1074.2080,7.00,130.00,2538.00,379.73,368.70,1.61,66.00,0.96,2.46,177798.00,1415.06,29.00,93.00,80.00
1074.2080,7.00,130.00,2538.00,379.73,368.70,1.61,66.00,0.96,2.46,177977.00,1415.06,29.00,93.00,80.00
1074.2080,7.00,130.00,2538.00,379.73,368.70,1.61,66.00,0.96,2.46,177977.00,1432.04,29.00,93.00,80.00
1074.2080,7.00,130.00,2538.00,379.73,368.70,1.61,66.00,0.96,2.46,177977.00,1432.04,29.00,93.00,80.00
1074.2080,7.00,130.00,2538.00,379.73,368.70,1.61,66.00,0.96,2.46,177977.00,1432.04,29.00,93.00,80.00
1074.2080,7.00,130.00,2538.00,379.73,368.70,1.61,66.00,0.96,2.46,177977.00,1432.04,29.00,93.00,80.00
1074.8781,8.00,130.00,2538.00,379.73,368.70,1.61,66.00,0.96,2.46,177977.00,1432.04,29.00,93.00,80.00
1074.8781,8.00,132.00,2538.00,379.73,368.70,1.61,66.00,0.96,2.46,177977.00,1432.04,29.00,93.00,80.00
1074.8781,8.00,132.00,2543.00,379.73,368.70,1.61,66.00,0.96,2.46,177977.00,1432.04,29.00,93.00,80.00
1074.8781,8.00,132.00,2543.00,345.51,368.70,1.61,66.00,0.96,2.46,177977.00,1432.04,29.00,93.00,80.00
1074.8781,8.00,132.00,2543.00,345.51,335.10,1.61,66.00,0.96,2.46,177977.00,1432.04,29.00,93.00,80.00
1074.8781,8.00,132.00,2543.00,345.51,335.10,1.61,66.00,0.96,2.46,177977.00,1432.04,29.00,93.00,80.00
1074.8781,8.00,132.00,2543.00,345.51,335.10,1.61,66.00,0.96,2.46,177977.00,1432.04,29.00,93.00,80.00
1074.8781,8.00,132.00,2543.00,345.51,335.10,1.61,66.00,0.65,2.46,177977.00,1432.04,29.00,93.00,80.00
1074.8781,8.00,132.00,2543.00,345.51,335.10,1.61,66.00,0.65,2.42,177977.00,1432.04,29.00,93.00,80.00
1074.8781,8.00,132.00,2543.00,345.51,335.10,1.61,66.00,0.65,2.42,178298.00,1432.04,29.00,93.00,80.00
1074.8781,8.00,132.00,2543.00,345.51,335.10,1.61,66.00,0.65,2.42,178298.00,1440.05,29.00,93.00,80.00
1074.8781,8.00,132.00,2543.00,345.51,335.10,1.61,66.00,0.65,2.42,178298.00,1440.05,29.00,93.00,80.00
1074.8781,8.00,132.00,2543.00,345.51,335.10,1.61,66.00,0.65,2.42,178298.00,1440.05,29.00,93.00,80.00
1074.8781,8.00,132.00,2543.00,345.51,335.10,1.61,66.00,0.65,2.42,178298.00,1440.05,29.00,93.00,80.00
1075.5601,8.00,132.00,2543.00,345.51,335.10,1.61,66.00,0.65,2.42,178298.00,1440.05,29.00,93.00,80.00
1075.5601,8.00,134.00,2543.00,345.51,335.10,1.61,66.00,0.65,2.42,178298.00,1440.05,29.00,93.00,80.00
1075.5601,8.00,134.00,2080.00,345.51,335.10,1.61,66.00,0.65,2.42,178298.00,1440.05,29.00,93.00,80.00
1075.5601,8.00,134.00,2080.00,389.34,335.10,1.61,66.00,0.65,2.42,178298.00,1440.05,29.00,93.00,80.00
1075.5601,8.00,134.00,2080.00,389.34,379.20,1.61,66.00,0.65,2.42,178298.00,1440.05,29.00,93.00,80.00
1075.5601,8.00,134.00,2080.00,389.34,379.20,1.52,66.00,0.65,2.42,178298.00,1440.05,29.00,93.00,80.00
1075.5601,8.00,134.00,2080.00,389.34,379.20,1.52,64.00,0.65,2.42,178298.00,1440.05,29.00,93.00,80.00
1075.5601,8.00,134.00,2080.00,389.34,379.20,1.52,64.00,0.81,2.42,178298.00,1440.05,29.00,93.00,80.00
1075.5601,8.00,134.00,2080.00,389.34,379.20,1.52,64.00,0.81,2.32,178298.00,1440.05,29.00,93.00,80.00
1075.5601,8.00,134.00,2080.00,389.34,379.20,1.52,64.00,0.81,2.32,173320.00,1440.05,29.00,93.00,80.00
1075.5601,8.00,134.00,2080.00,389.34,379.20,1.52,64.00,0.81,2.32,173320.00,1264.68,29.00,93.00,80.00
1075.5601,8.00,134.00,2080.00,389.34,379.20,1.52,64.00,0.81,2.32,173320.00,1264.68,29.00,93.00,80.00
1075.5601,8.00,134.00,2080.00,389.34,379.20,1.52,64.00,0.81,2.32,173320.00,1264.68,29.00,93.00,80.00
1075.5601,8.00,134.00,2080.00,389.34,379.20,1.52,64.00,0.81,2.32,173320.00,1264.68,29.00,93.00,80.00
1076.2450,8.00,134.00,2080.00,389.34,379.20,1.52,64.00,0.81,2.32,173320.00,1264.68,29.00,93.00,80.00
1076.2450,8.00,135.00,2080.00,389.34,379.20,1.52,64.00,0.81,2.32,173320.00,1264.68,29.00,93.00,80.00
1076.2450,8.00,135.00,2106.00,389.34,379.20,1.52,64.00,0.81,2.32,173320.00,1264.68,29.00,93.00,80.00
1076.2450,8.00,135.00,2106.00,389.69,379.20,1.52,64.00,0.81,2.32,173320.00,1264.68,29.00,93.00,80.00
1076.2450,8.00,135.00,2106.00,389.69,378.60,1.52,64.00,0.81,2.32,173320.00,1264.68,29.00,93.00,80.00
1076.2450,8.00,135.00,2106.00,389.69,378.60,1.51,64.00,0.81,2.32,173320.00,1264.68,29.00,93.00,80.00
1076.2450,8.00,135.00,2106.00,389.69,378.60,1.51,64.00,0.81,2.32,173320.00,1264.68,29.00,93.00,80.00
1076.2450,8.00,135.00,2106.00,389.69,378.60,1.51,64.00,0.82,2.32,173320.00,1264.68,29.00,93.00,80.00
1076.2450,8.00,135.00,2106.00,389.69,378.60,1.51,64.00,0.82,2.31,173320.00,1264.68,29.00,93.00,80.00
1076.2450,8.00,135.00,2106.00,389.69,378.60,1.51,64.00,0.82,2.31,173358.00,1264.68,29.00,93.00,80.00
1076.2450,8.00,135.00,2106.00,389.69,378.60,1.51,64.00,0.82,2.31,173358.00,1289.58,29.00,93.00,80.00
1076.2450,8.00,135.00,2106.00,389.69,378.60,1.51,64.00,0.82,2.31,173358.00,1289.58,29.00,93.00,80.00
1076.2450,8.00,135.00,2106.00,389.69,378.60,1.51,64.00,0.82,2.31,173358.00,1289.58,29.00,93.00,80.00
1076.2450,8.00,135.00,2106.00,389.69,378.60,1.51,64.00,0.82,2.31,173358.00,1289.58,29.00,93.00,81.00
1076.9440,8.00,135.00,2106.00,389.69,378.60,1.51,64.00,0.82,2.31,173358.00,1289.58,29.00,93.00,81.00
1076.9440,8.00,137.00,2106.00,389.69,378.60,1.51,64.00,0.82,2.31,173358.00,1289.58,29.00,93.00,81.00
1076.9440,8.00,137.00,2128.00,389.69,378.60,1.51,64.00,0.82,2.31,173358.00,1289.58,29.00,93.00,81.00
1076.9440,8.00,137.00,2128.00,387.85,378.60,1.51,64.00,0.82,2.31,173358.00,1289.58,29.00,93.00,81.00
1076.9440,8.00,137.00,2128.00,387.85,376.80,1.51,64.00,0.82,2.31,173358.00,1289.58,29.00,93.00,81.00
1076.9440,8.00,137.00,2128.00,387.85,376.80,1.52,64.00,0.82,2.31,173358.00,1289.58,29.00,93.00,81.00
1076.9440,8.00,137.00,2128.00,387.85,376.80,1.52,64.00,0.82,2.31,173358.00,1289.58,29.00,93.00,81.00
1076.9440,8.00,137.00,2128.00,387.85,376.80,1.52,64.00,0.69,2.31,173358.00,1289.58,29.00,93.00,81.00
1076.9440,8.00,137.00,2128.00,387.85,376.80,1.52,64.00,0.69,2.31,173358.00,1289.58,29.00,93.00,81.00
1076.9440,8.00,137.00,2128.00,387.85,376.80,1.52,64.00,0.69,2.31,173579.00,1289.58,29.00,93.00,81.00
1076.9440,8.00,137.00,2128.00,387.85,376.80,1.52,64.00,0.69,2.31,173579.00,1294.67,29.00,93.00,81.00
1076.9440,8.00,137.00,2128.00,387.85,376.80,1.52,64.00,0.69,2.31,173579.00,1294.67,29.00,93.00,81.00
1076.9440,8.00,137.00,2128.00,387.85,376.80,1.52,64.00,0.69,2.31,173579.00,1294.67,29.00,93.00,81.00
1076.9440,8.00,137.00,2128.00,387.85,376.80,1.52,64.00,0.69,2.31,173579.00,1294.67,29.00,93.00,81.00
1077.6260,8.00,137.00,2128.00,387.85,376.80,1.52,64.00,0.69,2.31,173579.00,1294.67,29.00,93.00,81.00
1077.6260,8.00,139.00,2128.00,387.85,376.80,1.52,64.00,0.69,2.31,173579.00,1294.67,29.00,93.00,81.00
1077.6260,8.00,139.00,2154.00,387.85,376.80,1.52,64.00,0.69,2.31,173579.00,1294.67,29.00,93.00,81.00
1077.6260,8.00,139.00,2154.00,386.02,376.80,1.52,64.00,0.69,2.31,173579.00,1294.67,29.00,93.00,81.00
1077.6260,8.00,139.00,2154.00,386.02,374.80,1.52,64.00,0.69,2.31,173579.00,1294.67,29.00,93.00,81.00
1077.6260,8.00,139.00,2154.00,386.02,374.80,1.53,64.00,0.69,2.31,173579.00,1294.67,29.00,93.00,81.00
1077.6260,8.00,139.00,2154.00,386.02,374.80,1.53,64.00,0.69,2.31,173579.00,1294.67,29.00,93.00,81.00
1077.6260,8.00,139.00,2154.00,386.02,374.80,1.53,64.00,0.61,2.31,173579.00,1294.67,29.00,93.00,81.00
1077.6260,8.00,139.00,2154.00,386.02,374.80,1.53,64.00,0.61,2.33,173579.00,1294.67,29.00,93.00,81.00
1077.6260,8.00,139.00,2154.00,386.02,374.80,1.53,64.00,0.61,2.33,174510.00,1294.67,29.00,93.00,81.00
1077.6260,8.00,139.00,2154.00,386.02,374.80,1.53,64.00,0.61,2.33,174510.00,1305.56,29.00,93.00,81.00
1077.6260,8.00,139.00,2154.00,386.02,374.80,1.53,64.00,0.61,2.33,174510.00,1305.56,29.00,93.00,81.00
1077.6260,8.00,139.00,2154.00,386.02,374.80,1.53,64.00,0.61,2.33,174510.00,1305.56,29.00,93.00,81.00
1077.6260,8.00,139.00,2154.00,386.02,374.80,1.53,64.00,0.61,2.33,174510.00,1305.56,29.00,93.00,81.00
1078.3101,8.00,139.00,2154.00,386.02,374.80,1.53,64.00,0.61,2.33,174510.00,1305.56,29.00,93.00,81.00
1078.3101,8.00,141.00,2154.00,386.02,374.80,1.53,64.00,0.61,2.33,174510.00,1305.56,29.00,93.00,81.00
1078.3101,8.00,141.00,2186.00,386.02,374.80,1.53,64.00,0.61,2.33,174510.00,1305.56,29.00,93.00,81.00
1078.3101,8.00,141.00,2186.00,389.23,374.80,1.53,64.00,0.61,2.33,174510.00,1305.56,29.00,93.00,81.00
1078.3101,8.00,141.00,2186.00,389.23,377.90,1.53,64.00,0.61,2.33,174510.00,1305.56,29.00,93.00,81.00
1078.3101,8.00,141.00,2186.00,389.23,377.90,1.55,64.00,0.61,2.33,174510.00,1305.56,29.00,93.00,81.00
1078.3101,8.00,141.00,2186.00,389.23,377.90,1.55,64.00,0.61,2.33,174510.00,1305.56,29.00,93.00,81.00
1078.3101,8.00,141.00,2186.00,389.23,377.90,1.55,64.00,0.95,2.33,174510.00,1305.56,29.00,93.00,81.00
1078.3101,8.00,141.00,2186.00,389.23,377.90,1.55,64.00,0.95,2.37,174510.00,1305.56,29.00,93.00,81.00
1078.3101,8.00,141.00,2186.00,389.23,377.90,1.55,64.00,0.95,2.37,175288.00,1305.56,29.00,93.00,81.00
1078.3101,8.00,141.00,2186.00,389.23,377.90,1.55,64.00,0.95,2.37,175288.00,1342.36,29.00,93.00,81.00
1078.3101,8.00,141.00,2186.00,389.23,377.90,1.55,64.00,0.95,2.37,175288.00,1342.36,29.00,93.00,81.00
1078.3101,8.00,141.00,2186.00,389.23,377.90,1.55,64.00,0.95,2.37,175288.00,1342.36,29.00,93.00,81.00
1078.3101,8.00,141.00,2186.00,389.23,377.90,1.55,64.00,0.95,2.37,175288.00,1342.36,29.00,93.00,81.00
1078.9910,8.00,141.00,2186.00,389.23,377.90,1.55,64.00,0.95,2.37,175288.00,1342.36,29.00,93.00,81.00
1078.9910,8.00,143.00,2186.00,389.23,377.90,1.55,64.00,0.95,2.37,175288.00,1342.36,29.00,93.00,81.00
1078.9910,8.00,143.00,2207.00,389.23,377.90,1.55,64.00,0.95,2.37,175288.00,1342.36,29.00,93.00,81.00
1078.9910,8.00,143.00,2207.00,381.22,377.90,1.55,64.00,0.95,2.37,175288.00,1342.36,29.00,93.00,81.00
1078.9910,8.00,143.00,2207.00,381.22,369.90,1.55,64.00,0.95,2.37,175288.00,1342.36,29.00,93.00,81.00
1078.9910,8.00,143.00,2207.00,381.22,369.90,1.55,64.00,0.95,2.37,175288.00,1342.36,29.00,93.00,81.00
1078.9910,8.00,143.00,2207.00,381.22,369.90,1.55,63.00,0.95,2.37,175288.00,1342.36,29.00,93.00,81.00
1078.9910,8.00,143.00,2207.00,381.22,369.90,1.55,63.00,0.75,2.37,175288.00,1342.36,29.00,93.00,81.00
1078.9910,8.00,143.00,2207.00,381.22,369.90,1.55,63.00,0.75,2.36,175288.00,1342.36,29.00,93.00,81.00
1078.9910,8.00,143.00,2207.00,381.22,369.90,1.55,63.00,0.75,2.36,175406.00,1342.36,29.00,93.00,81.00
1078.9910,8.00,143.00,2207.00,381.22,369.90,1.55,63.00,0.75,2.36,175406.00,1322.54,29.00,93.00,81.00
1078.9910,8.00,143.00,2207.00,381.22,369.90,1.55,63.00,0.75,2.36,175406.00,1322.54,29.00,93.00,81.00
1078.9910,8.00,143.00,2207.00,381.22,369.90,1.55,63.00,0.75,2.36,175406.00,1322.54,29.00,93.00,81.00
1078.9910,8.00,143.00,2207.00,381.22,369.90,1.55,63.00,0.75,2.36,175406.00,1322.54,29.00,93.00,81.00
1079.6730,8.00,143.00,2207.00,381.22,369.90,1.55,63.00,0.75,2.36,175406.00,1322.54,29.00,93.00,81.00
1079.6730,8.00,145.00,2207.00,381.22,369.90,1.55,63.00,0.75,2.36,175406.00,1322.54,29.00,93.00,81.00
1079.6730,8.00,145.00,2232.00,381.22,369.90,1.55,63.00,0.75,2.36,175406.00,1322.54,29.00,93.00,81.00
1079.6730,8.00,145.00,2232.00,384.88,369.90,1.55,63.00,0.75,2.36,175406.00,1322.54,29.00,93.00,81.00
1079.6730,8.00,145.00,2232.00,384.88,373.50,1.55,63.00,0.75,2.36,175406.00,1322.54,29.00,93.00,81.00
1079.6730,8.00,145.00,2232.00,384.88,373.50,1.56,63.00,0.75,2.36,175406.00,1322.54,29.00,93.00,81.00
1079.6730,8.00,145.00,2232.00,384.88,373.50,1.56,64.00,0.75,2.36,175406.00,1322.54,29.00,93.00,81.00
1079.6730,8.00,145.00,2232.00,384.88,373.50,1.56,64.00,0.71,2.36,175406.00,1322.54,29.00,93.00,81.00
1079.6730,8.00,145.00,2232.00,384.88,373.50,1.56,64.00,0.71,2.41,175406.00,1322.54,29.00,93.00,81.00
1079.6730,8.00,145.00,2232.00,384.88,373.50,1.56,64.00,0.71,2.41,175647.00,1322.54,29.00,93.00,81.00
1079.6730,8.00,145.00,2232.00,384.88,373.50,1.56,64.00,0.71,2.41,175647.00,1328.36,29.00,93.00,81.00
1079.6730,8.00,145.00,2232.00,384.88,373.50,1.56,64.00,0.71,2.41,175647.00,1328.36,29.00,93.00,81.00
1079.6730,8.00,145.00,2232.00,384.88,373.50,1.56,64.00,0.71,2.41,175647.00,1328.36,29.00,93.00,81.00
1079.6730,8.00,145.00,2232.00,384.88,373.50,1.56,64.00,0.71,2.41,175647.00,1328.36,29.00,93.00,81.00
1080.3580,8.00,145.00,2232.00,384.88,373.50,1.56,64.00,0.71,2.41,175647.00,1328.36,29.00,93.00,81.00
1080.3580,8.00,146.00,2232.00,384.88,373.50,1.56,64.00,0.71,2.41,175647.00,1328.36,29.00,93.00,81.00
1080.3580,8.00,146.00,2252.00,384.88,373.50,1.56,64.00,0.71,2.41,175647.00,1328.36,29.00,93.00,81.00
1080.3580,8.00,146.00,2252.00,365.54,373.50,1.56,64.00,0.71,2.41,175647.00,1328.36,29.00,93.00,81.00
1080.3580,8.00,146.00,2252.00,365.54,354.30,1.56,64.00,0.71,2.41,175647.00,1328.36,29.00,93.00,81.00
1080.3580,8.00,146.00,2252.00,365.54,354.30,1.55,64.00,0.71,2.41,175647.00,1328.36,29.00,93.00,81.00
1080.3580,8.00,146.00,2252.00,365.54,354.30,1.55,61.00,0.71,2.41,175647.00,1328.36,29.00,93.00,81.00
1080.3580,8.00,146.00,2252.00,365.54,354.30,1.55,61.00,0.57,2.41,175647.00,1328.36,29.00,93.00,81.00
1080.3580,8.00,146.00,2252.00,365.54,354.30,1.55,61.00,0.57,2.40,175647.00,1328.36,29.00,93.00,81.00
1080.3580,8.00,146.00,2252.00,365.54,354.30,1.55,61.00,0.57,2.40,175338.00,1328.36,29.00,93.00,81.00
1080.3580,8.00,146.00,2252.00,365.54,354.30,1.55,61.00,0.57,2.40,175338.00,1338.38,29.00,93.00,81.00
1080.3580,8.00,146.00,2252.00,365.54,354.30,1.55,61.00,0.57,2.40,175338.00,1338.38,29.00,93.00,81.00
1080.3580,8.00,146.00,2252.00,365.54,354.30,1.55,61.00,0.57,2.40,175338.00,1338.38,29.00,93.00,81.00
1080.3580,8.00,146.00,2252.00,365.54,354.30,1.55,61.00,0.57,2.40,175338.00,1338.38,29.00,93.00,81.00
1081.0460,8.00,146.00,2252.00,365.54,354.30,1.55,61.00,0.57,2.40,175338.00,1338.38,29.00,93.00,81.00
1081.0460,8.00,147.00,2252.00,365.54,354.30,1.55,61.00,0.57,2.40,175338.00,1338.38,29.00,93.00,81.00
1081.0460,8.00,147.00,2277.00,365.54,354.30,1.55,61.00,0.57,2.40,175338.00,1338.38,29.00,93.00,81.00
1081.0460,8.00,147.00,2277.00,363.48,354.30,1.55,61.00,0.57,2.40,175338.00,1338.38,29.00,93.00,81.00
1081.0460,8.00,147.00,2277.00,363.48,352.20,1.55,61.00,0.57,2.40,175338.00,1338.38,29.00,93.00,81.00
1081.0460,8.00,147.00,2277.00,363.48,352.20,1.55,61.00,0.57,2.40,175338.00,1338.38,29.00,93.00,81.00
1081.0460,8.00,147.00,2277.00,363.48,352.20,1.55,61.00,0.57,2.40,175338.00,1338.38,29.00,93.00,81.00
1081.0460,8.00,147.00,2277.00,363.48,352.20,1.55,61.00,0.53,2.40,175338.00,1338.38,29.00,93.00,81.00
1081.0460,8.00,147.00,2277.00,363.48,352.20,1.55,61.00,0.53,2.43,175338.00,1338.38,29.00,93.00,81.00
1081.0460,8.00,147.00,2277.00,363.48,352.20,1.55,61.00,0.53,2.43,175639.00,1338.38,29.00,93.00,81.00
1081.0460,8.00,147.00,2277.00,363.48,352.20,1.55,61.00,0.53,2.43,175639.00,1376.15,29.00,93.00,81.00
1081.0460,8.00,147.00,2277.00,363.48,352.20,1.55,61.00,0.53,2.43,175639.00,1376.15,29.00,93.00,81.00
1081.0460,8.00,147.00,2277.00,363.48,352.20,1.55,61.00,0.53,2.43,175639.00,1376.15,29.00,93.00,81.00
1081.0460,8.00,147.00,2277.00,363.48,352.20,1.55,61.00,0.53,2.43,175639.00,1376.15,29.00,93.00,81.00
1081.7120,8.00,147.00,2277.00,363.48,352.20,1.55,61.00,0.53,2.43,175639.00,1376.15,29.00,93.00,81.00
1081.7120,8.00,149.00,2277.00,363.48,352.20,1.55,61.00,0.53,2.43,175639.00,1376.15,29.00,93.00,81.00
1081.7120,8.00,149.00,2298.00,363.48,352.20,1.55,61.00,0.53,2.43,175639.00,1376.15,29.00,93.00,81.00
1081.7120,8.00,149.00,2298.00,356.38,352.20,1.55,61.00,0.53,2.43,175639.00,1376.15,29.00,93.00,81.00
1081.7120,8.00,149.00,2298.00,356.38,344.90,1.55,61.00,0.53,2.43,175639.00,1376.15,29.00,93.00,81.00
1081.7120,8.00,149.00,2298.00,356.38,344.90,1.53,61.00,0.53,2.43,175639.00,1376.15,29.00,93.00,81.00
1081.7120,8.00,149.00,2298.00,356.38,344.90,1.53,60.00,0.53,2.43,175639.00,1376.15,29.00,93.00,81.00
1081.7120,8.00,149.00,2298.00,356.38,344.90,1.53,60.00,0.69,2.43,175639.00,1376.15,29.00,93.00,81.00
1081.7120,8.00,149.00,2298.00,356.38,344.90,1.53,60.00,0.69,2.40,175639.00,1376.15,29.00,93.00,81.00
1081.7120,8.00,149.00,2298.00,356.38,344.90,1.53,60.00,0.69,2.40,174697.00,1376.15,29.00,93.00,81.00
1081.7120,8.00,149.00,2298.00,356.38,344.90,1.53,60.00,0.69,2.40,174697.00,1351.38,29.00,93.00,81.00
1081.7120,8.00,149.00,2298.00,356.38,344.90,1.53,60.00,0.69,2.40,174697.00,1351.38,29.00,93.00,81.00
1081.7120,8.00,149.00,2298.00,356.38,344.90,1.53,60.00,0.69,2.40,174697.00,1351.38,29.00,93.00,81.00
1081.7120,8.00,149.00,2298.00,356.38,344.90,1.53,60.00,0.69,2.40,174697.00,1351.38,29.00,93.00,81.00
1082.3621,8.00,149.00,2298.00,356.38,344.90,1.53,60.00,0.69,2.40,174697.00,1351.38,29.00,93.00,81.00
1082.3621,8.00,150.00,2298.00,356.38,344.90,1.53,60.00,0.69,2.40,174697.00,1351.38,29.00,93.00,81.00
1082.3621,8.00,150.00,2312.00,356.38,344.90,1.53,60.00,0.69,2.40,174697.00,1351.38,29.00,93.00,81.00
1082.3621,8.00,150.00,2312.00,375.38,344.90,1.53,60.00,0.69,2.40,174697.00,1351.38,29.00,93.00,81.00
1082.3621,8.00,150.00,2312.00,375.38,364.40,1.53,60.00,0.69,2.40,174697.00,1351.38,29.00,93.00,81.00
1082.3621,8.00,150.00,2312.00,375.38,364.40,1.57,60.00,0.69,2.40,174697.00,1351.38,29.00,93.00,81.00
1082.3621,8.00,150.00,2312.00,375.38,364.40,1.57,62.00,0.69,2.40,174697.00,1351.38,29.00,93.00,81.00
1082.3621,8.00,150.00,2312.00,375.38,364.40,1.57,62.00,0.63,2.40,174697.00,1351.38,29.00,93.00,81.00
1082.3621,8.00,150.00,2312.00,375.38,364.40,1.57,62.00,0.63,2.43,174697.00,1351.38,29.00,93.00,81.00
1082.3621,8.00,150.00,2312.00,375.38,364.40,1.57,62.00,0.63,2.43,175948.00,1351.38,29.00,93.00,81.00
1082.3621,8.00,150.00,2312.00,375.38,364.40,1.57,62.00,0.63,2.43,175948.00,1361.27,29.00,93.00,81.00
1082.3621,8.00,150.00,2312.00,375.38,364.40,1.57,62.00,0.63,2.43,175948.00,1361.27,29.00,93.00,81.00
1082.3621,8.00,150.00,2312.00,375.38,364.40,1.57,62.00,0.63,2.43,175948.00,1361.27,29.00,93.00,81.00
1082.3621,8.00,150.00,2312.00,375.38,364.40,1.57,62.00,0.63,2.43,175948.00,1361.27,29.00,93.00,81.00
1083.0291,8.00,150.00,2312.00,375.38,364.40,1.57,62.00,0.63,2.43,175948.00,1361.27,29.00,93.00,81.00
1083.0291,8.00,151.00,2312.00,375.38,364.40,1.57,62.00,0.63,2.43,175948.00,1361.27,29.00,93.00,81.00
1083.0291,8.00,151.00,2332.00,375.38,364.40,1.57,62.00,0.63,2.43,175948.00,1361.27,29.00,93.00,81.00
1083.0291,8.00,151.00,2332.00,362.79,364.40,1.57,62.00,0.63,2.43,175948.00,1361.27,29.00,93.00,81.00
1083.0291,8.00,151.00,2332.00,362.79,355.60,1.57,62.00,0.63,2.43,175948.00,1361.27,29.00,93.00,81.00
1083.0291,8.00,151.00,2332.00,362.79,355.60,1.57,62.00,0.63,2.43,175948.00,1361.27,29.00,93.00,81.00
1083.0291,8.00,151.00,2332.00,362.79,355.60,1.57,60.00,0.63,2.43,175948.00,1361.27,29.00,93.00,81.00
